날짜,순위,영화명,개봉일,일일관객수,누적관객수,일일매출액
20251123,2,나우 유 씨 미 3,2025-11-12,90295,1013285,879385410
20251123,3,극장판 체인소 맨: 레제편,2025-09-24,22256,3276276,225631570
20251123,4,국보,2025-11-19,12792,58330,124703920
20251123,5,프레데터: 죽음의 땅,2025-11-05,8584,409628,82641000
20251123,6,나혼자 프린스,2025-11-19,7725,35872,73436100
20251123,7,세계의 주인,2025-10-22,6600,128107,68370460
20251123,8,극장판 귀멸의 칼날: 무한성편,2025-08-22,5249,5646781,51019400
20251123,9,퍼스트 라이드,2025-10-29,4603,729107,43667000
20251123,10,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,2881,36194,27513400
20251124,1,위키드: 포 굿,2025-11-19,30179,567541,306957480
20251124,2,나우 유 씨 미 3,2025-11-12,29408,1042693,273025210
20251124,3,극장판 체인소 맨: 레제편,2025-09-24,8300,3284576,79798520
20251124,4,국보,2025-11-19,6639,64969,61321850
20251124,5,세계의 주인,2025-10-22,3905,132012,38236190
20251124,6,나혼자 프린스,2025-11-19,3283,39155,29384360
20251124,7,프레데터: 죽음의 땅,2025-11-05,3148,412776,29122860
20251124,8,퍼스트 라이드,2025-10-29,2278,731385,19517500
20251124,9,극장판 귀멸의 칼날: 무한성편,2025-08-22,1501,5648282,14539600
20251124,10,가타카,1998-05-02,926,8158,8837240
20251125,1,나우 유 씨 미 3,2025-11-12,29804,1072497,275166980
20251125,2,위키드: 포 굿,2025-11-19,28697,596238,288963260
20251125,3,극장판 체인소 맨: 레제편,2025-09-24,8438,3293014,81341420
20251125,4,국보,2025-11-19,7047,72016,64282510
20251125,5,나혼자 프린스,2025-11-19,4365,43520,36333400
20251125,6,세계의 주인,2025-10-22,3971,135983,38965050
20251125,7,프레데터: 죽음의 땅,2025-11-05,2914,415690,27211800
20251125,8,윗집 사람들,2025-12-03,2837,2837,30069000
20251125,9,힘,2025-11-26,2614,2614,18298000
20251125,10,퍼스트 라이드,2025-10-29,2606,733991,23342100
20251126,1,주토피아 2,2025-11-26,309168,310951,2491089050
20251126,2,나우 유 씨 미 3,2025-11-12,35043,1107540,271747320
20251126,3,위키드: 포 굿,2025-11-19,34125,630363,281603140
20251126,4,극장판 체인소 맨: 레제편,2025-09-24,9899,3302913,84833480
20251126,5,국보,2025-11-19,9251,81267,71316300
20251126,6,한란,2025-11-26,3458,4561,24466200
20251126,7,세계의 주인,2025-10-22,3327,139310,26529600
20251126,8,석류의 빛깔 ,2025-11-26,2983,3874,26474500
20251126,9,나혼자 프린스,2025-11-19,2397,45917,18711300
20251126,10,퍼스트 라이드,2025-10-29,1885,735876,12546300
20251127,1,주토피아 2,2025-11-26,172048,482999,1647740230
20251127,2,나우 유 씨 미 3,2025-11-12,22414,1129954,208031130
20251127,3,위키드: 포 굿,2025-11-19,18213,648576,180130720
20251127,4,국보,2025-11-19,6596,87863,59007400
20251127,5,극장판 체인소 맨: 레제편,2025-09-24,5847,3308760,56325320
20251127,6,한란,2025-11-26,3042,7603,20885900
20251127,7,세계의 주인,2025-10-22,2417,141727,23661540
20251127,8,윗집 사람들,2025-12-03,2313,5373,20817000
20251127,9,나혼자 프린스,2025-11-19,2070,47987,18768600
20251127,10,퍼스트 라이드,2025-10-29,1959,737835,19067400
20251128,1,주토피아 2,2025-11-26,258740,741739,2587554610
20251128,2,나우 유 씨 미 3,2025-11-12,29151,1159105,277288910
20251128,3,위키드: 포 굿,2025-11-19,27537,676113,291539770
20251128,4,국보,2025-11-19,8171,96034,77057700
20251128,5,극장판 체인소 맨: 레제편,2025-09-24,7827,3316587,80006310
20251128,6,세계의 주인,2025-10-22,3124,144851,30545550
20251128,7,한란,2025-11-26,2519,10122,21028600
20251128,8,정보원,2025-12-03,2095,2598,23218000
20251128,9,나혼자 프린스,2025-11-19,1418,49405,13658300
20251128,10,윗집 사람들,2025-12-03,1323,6696,14553000
20251129,1,주토피아 2,2025-11-26,700790,1442529,6897143360
20251129,2,위키드: 포 굿,2025-11-19,57798,733911,616043760
20251129,3,나우 유 씨 미 3,2025-11-12,48537,1207642,470960480
20251129,4,극장판 체인소 맨: 레제편,2025-09-24,20589,3337176,212411390
20251129,5,국보,2025-11-19,9963,105997,99041300
20251129,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,5012,5657327,52552690
20251129,7,세계의 주인,2025-10-22,4657,149508,45334720
20251129,8,정보원,2025-12-03,3275,5873,40076050
20251129,9,한란,2025-11-26,2633,12755,23042650
20251129,10,석류의 빛깔 ,2025-11-26,1914,8571,23958200
20251130,1,주토피아 2,2025-11-26,664337,2106866,6508786460
20251130,2,위키드: 포 굿,2025-11-19,48017,781928,493145190
20251130,3,나우 유 씨 미 3,2025-11-12,44450,1252092,424554150
20251130,4,극장판 체인소 맨: 레제편,2025-09-24,12507,3349683,124784300
20251130,5,국보,2025-11-19,9329,115326,90041680
20251130,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,5370,5662697,56062940
20251130,7,세계의 주인,2025-10-22,3856,153364,37827350
20251130,8,정보원,2025-12-03,3368,9241,41025300
20251130,9,한란,2025-11-26,2570,15325,23016160
20251130,10,나혼자 프린스,2025-11-19,1585,52636,16309500
20251201,1,주토피아 2,2025-11-26,152584,2259450,1464831980
20251201,2,나우 유 씨 미 3,2025-11-12,16221,1268313,149432070
20251201,3,위키드: 포 굿,2025-11-19,11878,793806,116259930
20251201,4,극장판 체인소 맨: 레제편,2025-09-24,5423,3355106,54198050
20251201,5,국보,2025-11-19,5250,120576,47791820
20251201,6,세계의 주인,2025-10-22,1734,155098,16048500
20251201,7,한란,2025-11-26,1278,16603,10612300
20251201,8,콘크리트 마켓,2025-12-03,1233,1616,9399000
20251201,9,석류의 빛깔 ,2025-11-26,930,11045,8837600
20251201,10,극장판 귀멸의 칼날: 무한성편,2025-08-22,924,5663621,8926700
20251202,1,주토피아 2,2025-11-26,141447,2400897,1338676570
20251202,2,나우 유 씨 미 3,2025-11-12,14702,1283015,132195700
20251202,3,위키드: 포 굿,2025-11-19,11803,805609,115043700
20251202,4,극장판 체인소 맨: 레제편,2025-09-24,5247,3360353,52289750
20251202,5,국보,2025-11-19,5142,125718,46754660
20251202,6,세계의 주인,2025-10-22,1850,156948,16807760
20251202,7,한란,2025-11-26,1702,18305,12720200
20251202,8,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,1286,2945,15773800
20251202,9,석류의 빛깔 ,2025-11-26,937,11982,8596600
20251202,10,극장판 귀멸의 칼날: 무한성편,2025-08-22,909,5664530,8775750
20251203,1,주토피아 2,2025-11-26,149236,2550133,1406321030
20251203,2,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,52366,55311,528175730
20251203,3,윗집 사람들,2025-12-03,25425,34505,227143070
20251203,4,정보원,2025-12-03,20726,29967,181033500
20251203,5,프레디의 피자가게 2,2025-12-03,13096,13238,126838010
20251203,6,위키드: 포 굿,2025-11-19,7835,813444,77788870
20251203,7,나우 유 씨 미 3,2025-11-12,7360,1290375,67344770
20251203,8,극장판 체인소 맨: 레제편,2025-09-24,6192,3366545,62258890
20251203,9,반지의 제왕 : 두 개의 탑,2002-12-19,4360,42495,64339930
20251203,10,콘크리트 마켓,2025-12-03,3887,5503,27775600
20251204,1,주토피아 2,2025-11-26,128427,2678560,1207486370
20251204,2,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,22473,77784,224413160
20251204,3,윗집 사람들,2025-12-03,21533,56038,194658610
20251204,4,정보원,2025-12-03,17561,47528,153184560
20251204,5,위키드: 포 굿,2025-11-19,8210,821654,80151630
20251204,6,나우 유 씨 미 3,2025-11-12,7998,1298373,71962600
20251204,7,프레디의 피자가게 2,2025-12-03,7409,20647,72398550
20251204,8,극장판 체인소 맨: 레제편,2025-09-24,3178,3369723,32045420
20251204,9,국보,2025-11-19,2758,131472,25981700
20251204,10,콘크리트 마켓,2025-12-03,2388,7891,16842100
20251205,1,주토피아 2,2025-11-26,189916,2868476,1868754350
20251205,2,윗집 사람들,2025-12-03,28539,84577,268576600
20251205,3,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,25747,103531,269690490
20251205,4,정보원,2025-12-03,17237,64765,156158960
20251205,5,프레디의 피자가게 2,2025-12-03,12096,32743,123358300
20251205,6,위키드: 포 굿,2025-11-19,9518,831172,96049670
20251205,7,나우 유 씨 미 3,2025-11-12,7281,1305654,69884900
20251205,8,국보,2025-11-19,3390,134862,34165300
20251205,9,극장판 체인소 맨: 레제편,2025-09-24,3068,3372791,32725420
20251205,10,콘크리트 마켓,2025-12-03,2581,10472,18716100
20251206,1,주토피아 2,2025-11-26,563535,3432011,5529134680
20251206,2,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,53205,156736,556027790
20251206,3,윗집 사람들,2025-12-03,50178,134755,493171810
20251206,4,프레디의 피자가게 2,2025-12-03,28847,61590,286855820
20251206,5,위키드: 포 굿,2025-11-19,21419,852591,217697010
20251206,6,정보원,2025-12-03,19780,84545,187324010
20251206,7,극장판 체인소 맨: 레제편,2025-09-24,14485,3387276,150783120
20251206,8,나우 유 씨 미 3,2025-11-12,11481,1317135,115510820
20251206,9,콘크리트 마켓,2025-12-03,5097,15569,53761300
20251206,10,국보,2025-11-19,4515,139377,45853020
20251207,1,주토피아 2,2025-11-26,499205,3931216,4857541390
20251207,2,윗집 사람들,2025-12-03,50746,185501,500959900
20251207,3,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,42744,199480,451306400
20251207,4,프레디의 피자가게 2,2025-12-03,24544,86134,241684230
20251207,5,위키드: 포 굿,2025-11-19,18501,871092,185034110
20251207,6,정보원,2025-12-03,16719,101264,157540630
20251207,7,나우 유 씨 미 3,2025-11-12,9576,1326711,94955400
20251207,8,극장판 체인소 맨: 레제편,2025-09-24,6144,3393420,62890520
20251207,9,국보,2025-11-19,4577,143954,45777560
20251207,10,콘크리트 마켓,2025-12-03,3470,19039,37594500
20251208,1,주토피아 2,2025-11-26,96969,4028185,918744700
20251208,2,윗집 사람들,2025-12-03,20548,206049,192842250
20251208,3,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,10661,210141,108400700
20251208,4,정보원,2025-12-03,7046,108310,61518500
20251208,5,위키드: 포 굿,2025-11-19,6131,877223,57957700
20251208,6,프레디의 피자가게 2,2025-12-03,5633,91767,55570900
20251208,7,나우 유 씨 미 3,2025-11-12,4224,1330935,39095800
20251208,8,국보,2025-11-19,2763,146717,26153400
20251208,9,극장판 체인소 맨: 레제편,2025-09-24,2601,3396021,26231680
20251208,10,세계의 주인,2025-10-22,1269,166061,11187470
20251209,1,주토피아 2,2025-11-26,96276,4124461,903016940
20251209,2,윗집 사람들,2025-12-03,20555,226604,191527950
20251209,3,정보원,2025-12-03,9874,118184,85444000
20251209,4,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,9635,219776,96606760
20251209,5,프레디의 피자가게 2,2025-12-03,6368,98135,61731600
20251209,6,위키드: 포 굿,2025-11-19,5525,882748,53048380
